ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,SubGroup,Words
1506,Banggai,bang1368,Banggai,bgz,Papunesia,-1.58305,123.171,Austronesian,Malayo-Polynesian,2
1510,Toʼabaita (Toqabaqita),toab1237,To'abaita,mlu,Papunesia,-8.39233,160.619,Austronesian,Malayo-Polynesian,2
1511,Wayan (Western Fijian),west2519,Western Viti Levu-Yasawas Fijian,wyy,Papunesia,-17.8355,177.657,Austronesian,Malayo-Polynesian,2
1540,Gunya,guny1241,Gunya,gyy,Australia,-27.0642,145.862,Pama–Nyungan,Maric,2
1545,Chimila,chim1309,Chimila,cbg,South America,10.1902,-74.2559,Chibchan,Arwako–Chimila,2
1547,Lamaholot,lama1277,Lamaholot,slp,Papunesia,-8.36439,122.803,Austronesian,Malayo-Polynesian,2
1550,Mòcheno,moch1255,Mòcheno,mhn,Eurasia,46.1064,11.315,Indo-European,Germanic,2
1566,Sandawe,sand1273,Sandawe,sad,Africa,-5.26918,35.4808,Khoisan,Sandawe,2
1568,Nandi,nand1266,Nandi,niq,Africa,0.793737,35.408478,Nilo-Saharan,Eastern Sudanic,2
1574,Katu (Low Katu),west2398,Western Katu,kuf,Eurasia,15.7949,107.166,Austroasiatic,Katuic,2
1578,Tal,tall1250,Tal,tal,Africa,9.15354,9.50774,Afro-Asiatic,Chadic,2
1579,Kabyle,kaby1243,Kabyle,kab,Africa,36.4103,4.76137,Afro-Asiatic,Berber,2
1584,Lisu,lisu1250,Lisu,lis,Eurasia,26.91,98.94,Sino-Tibetan,Lolo-Burmese,2
1588,Swazi,swat1243,Swati,ssw,Africa,-26.0,31.5,Niger–Congo,Atlantic–Congo,2
1593,Nehan (Nissan),neha1247,Nehan,nsn,Papunesia,-4.56875,154.2,Austronesian,Malayo-Polynesian,2
1595,Palana,pala1340,Palanskij,,Eurasia,,,Chukotko-Kamchatkan,Chukotkan,2
1597,Old Saxon,olds1250,Old Saxon,osx,Eurasia,52.37,9.72,Indo-European,Germanic,2
1598,Coptic,copt1239,Coptic,cop,Africa,29.472,31.2053,Afro-Asiatic,Egyptian,2
1601,Magahi,maga1260,Magahi,mag,Eurasia,25.0915,85.3335,Indo-European,Indo-Iranian,2
1602,Ushojo,usho1238,Ushojo,ush,Eurasia,35.1584,72.643,Indo-European,Indo-Iranian,2
1607,Tutelo,tute1247,Tutelo,tta,North America,37.67,-78.75,Siouan,Western Siouan,2
1609,Kashubian,kash1274,Kashubian,csb,Eurasia,54.2996,18.6163,Indo-European,Slavic,2
1616,Meruimenti,imen1238,Imenti,,Africa,,,Niger–Congo,Atlantic–Congo,2
1622,Taos,nort1550,Taos Northern Tiwa,twf,North America,36.4277,-105.604,Tanoan,Tiwa,2
1626,Nend,nend1239,Nend,anh,Papunesia,-5.04271,144.886,Trans–New Guinea,Madang,2
1627,Panyjima,pany1241,Panytyima,pnw,Australia,-22.7816,118.723,Pama–Nyungan,Ngayarda,2
1630,Amarasi,amar1273,Amarasi,aaz,Papunesia,-10.21751,123.96373,Austronesian,Malayo-Polynesian,2
1635,Inanwatan (Suabo),suab1238,Suabo,szp,Papunesia,-2.07971,132.157,Trans–New Guinea,Berau Gulf,2
1642,Doe,doee1238,Doe,doe,Africa,-6.25844,38.4902,Niger–Congo,Atlantic–Congo,2
1652,Sorani Kurdish,cent1972,Central Kurdish,ckb,Eurasia,35.6539,45.8077,Indo-European,Indo-Iranian,2
1662,Slovincian,slov1270,Slovincian,,Eurasia,,,Indo-European,Slavic,2
2,Gude,gude1246,Gude,gde,Africa,10.2138,13.403,Afro-Asiatic,Chadic,1
12,Burji,burj1242,Burji,bji,Africa,4.44624,38.4646,Afro-Asiatic,Cushitic,1
20,Mikasuki,mika1239,Mikasuki,mik,North America,31.5,-84.0,Muskogean,Eastern Muskogean,1
21,Woleaian,wole1240,Woleaian,woe,Papunesia,7.37957,143.916,Austronesian,Malayo-Polynesian,1
39,Postbiblical Hebrew,,,,,,,Afro-Asiatic,West Semitic,1
40,Shawnee,shaw1249,Shawnee,sjw,North America,40.0,-83.0,Algic,Algonquian,1
45,Ishkashmi,ishk1246,Ishkashimi,isk,Eurasia,36.67,71.55,Indo-European,Indo-Iranian,1
48,Dami (Marik),mari1428,Marik,dad,Papunesia,-5.349,145.59,Austronesian,Malayo-Polynesian,1
77,Mekeo,meke1243,Mekeo,mek,Papunesia,-8.23853,146.586,Austronesian,Malayo-Polynesian,1
91,Natchez,natc1249,Natchez,ncz,North America,31.75,-91.33,Natchez,,1
100,Tangale,nucl1696,Tangale,tan,Africa,9.75444,11.3228,Afro-Asiatic,Chadic,1
144,Moldavian,roma1327,Romanian,ron,Eurasia,46.3913,24.2256,Indo-European,Romance,1
195,Old Lithuanian,oldl1240,Old Lithuanian,olt,Eurasia,,,Indo-European,Baltic,1
196,Vampaya,wamb1258,Wambayan,wmb,Australia,-17.496,135.683,Mirndi,Ngurlun,1
198,Anmatjirra (Anmatyerre),anma1239,Anmatyerre,amx,Australia,-22.2853,133.286,Pama–Nyungan,Arandic,1
263,Parthian,part1239,Parthian,xpr,Eurasia,37.052,56.056,Indo-European,Indo-Iranian,1
270,Yuchi,yuch1247,Yuchi,yuc,North America,35.75,-86.75,Yuchi,,1
278,Bahing,bahi1252,Bahing,bhj,Eurasia,27.3323,86.3949,Sino-Tibetan,Kiranti,1
279,Melpa,melp1238,Melpa,med,Papunesia,-5.62644,144.34,Trans–New Guinea,Chimbu–Wahgi,1
280,Huave,huav1256,Huavean,,,,,Huave,,1
286,Kaulong,kaul1240,Kaulong,pss,Papunesia,-6.08192,149.696,Austronesian,Malayo-Polynesian,1
303,Ofo,ofoo1242,Ofo,ofo,North America,30.43,-91.75,Siouan,Western Siouan,1
310,Tequistlatec,tequ1245,Tequistlateco Chontal,,North America,16.4,-95.59,Hokan,Tequistlatecan,1
329,Endo,mark1255,Markweeta,enb,Africa,1.15018,35.5866,Eastern Sudanic,Nilotic,1
331,Mesqan,mesq1240,Mesqan,mvz,Africa,8.10617,38.3386,Afro-Asiatic,Ethiosemitic,1
333,Munduruku,mund1330,Mundurukú,myu,South America,-8.41095,-57.691,Tupian,Munduruku,1
342,Yucatec,yuca1254,Yucatec Maya,yua,North America,18.7757,-88.9567,Mayan,Yucatecan,1
351,Nyawaygi,nyaw1247,Nyawaygi,nyt,Australia,-18.8743,146.216,Pama–Nyungan,Dyirbalic,1
353,Tunika,tuni1252,Tunica,tun,North America,30.9888,-92.5403,Tunika,,1
381,Dogon,dogo1299,Dogon,,,,,Dogon,Dogon,1
389,Maung,maun1240,Mawng,mph,Australia,-11.66,133.376,Iwaidjan,Iwaidjic,1
400,Kaurna,kaur1267,Kaurna,zku,Australia,-34.34966141,138.4800794,Pama–Nyungan,Thura-Yura,1
401,Burarra,bura1267,Burarra,bvr,Australia,-12.3061,134.365,Arnhem,Maningrida,1
404,Gaagudju,gaga1251,Gaagudju,gbu,Australia,-12.5176,132.643,Macro-Gunwinyguan,Gaagudju,1
405,Ngarinyin,ngar1284,Ngarinyin,ung,Australia,-16.4006,126.433,Worrorran,Ngarinyin,1
413,Sotho,soth1252,,,,,,Atlantic–Congo,Benue–Congo,1
414,Makonde,mako1251,Makonde,kde,Africa,-10.9906,39.5133,Atlantic–Congo,Benue–Congo,1
422,Bodoe,bodo1270,Bodoe,,Africa,,,Atlantic–Congo,Benue–Congo,1
429,Bislama,bisl1239,Bislama,bis,Papunesia,-15.4,166.89,English-based creole,,1
433,Palenquero,pale1260,Palenquero,pln,South America,10.3881,-75.2949,Spanish-based creole,,1
435,Ngalkbun,ngal1292,Ngalkbun,ngk,Australia,-13.9783,133.936,Macro-Gunwinyguan,Gunwinyguan,1
439,Suyá,suya1243,Suyá,suy,South America,-11.5178,-53.0743,Macro-Jê,Jê,1
441,Jaru,jaru1254,Jaru,ddj,Australia,-18.3288,128.262,Pama–Nyungan,Ngumpin–Yapa,1
444,Wemba Wemba,wemb1241,Wemba Wemba,xww,Australia,-35.445,144.09,Pama–Nyungan,Kulinic,1
445,Gurdjar,gurd1238,Gurdjar,gdj,Australia,-17.1653,141.145,Pama–Nyungan,Paman,1
446,Kung,kung1260,Kung,kfl,Africa,6.53881,10.2073,Atlantic–Congo,Benue–Congo,1
452,Bushong,bush1247,Bushoong,buf,Africa,-4.69463,21.4556,Atlantic–Congo,Benue–Congo,1
454,Epie,epie1238,Epie,epi,Africa,5.00894,6.3146,Atlantic–Congo,Volta–Niger,1
455,Engenni,enge1239,Egene,enn,Africa,5.11931,6.37339,Atlantic–Congo,Volta–Niger,1
456,Dibabawon,east2478,East Manobo,,,,,Austronesian,Malayo-Polynesian,1
457,Bunama,buna1276,Bunama,bdd,Papunesia,-10.0761,151.066,Austronesian,Malayo-Polynesian,1
459,Mendi (Angal),anga1314,Angal Mendi,,,,,Trans–New Guinea,Engan,1
461,Southern Kewa (Erave),erav1244,Erave,kjy,Papunesia,-6.55011,143.918,Trans–New Guinea,Engan,1
463,Sirva (Sileibi),sile1255,Sirva,sbq,Papunesia,-4.98243,145.225,Trans–New Guinea,Madang,1
464,Bimin,bimi1240,Bimin,bhl,Papunesia,-5.38732,142.04,Trans–New Guinea,Central & South New Guinea,1
468,Foe,foii1241,Foi,foi,Papunesia,-6.47258,143.495,Trans–New Guinea,Kikorian,1
470,Rumu (Kairi),rumu1243,Rumu,klq,Papunesia,-7.17149,144.179,Trans–New Guinea,Turama–Kikorian,1
471,Namia,nami1256,Namia,nnm,Papunesia,-3.85538,141.788,Sepik,Yellow River,1
472,Shiaxa (Awyu),awyu1264,Awyu,,,,,Trans–New Guinea,Greater Awyu,1
474,Mandobo,mand1473,Mandobo,,,,,Trans–New Guinea,Greater Awyu,1
476,"Barupu (Bauni, Warapu)",wara1302,Bauni,bpe,Papunesia,-3.07263,142.012,Skou,Piore River,1
478,Lembena,lemb1266,Lembena,leq,Papunesia,-4.99504,143.891,Trans–New Guinea,Engan,1
479,"Wambon (Digul, Ketum)",ketu1238,Ketum,ktt,Papunesia,-5.34647,140.604,Trans–New Guinea,Greater Awyu,1
480,Wambon (Yonggom),wamb1259,Wambon,wms,Papunesia,-5.44334,140.48,Trans–New Guinea,Greater Awyu,1
481,Guhu-Samane,guhu1244,Guhu-Samane,ghs,Papunesia,-7.99922,147.228,Trans–New Guinea,Binanderean,1
482,Mian,mian1255,Mianic,,,,,Trans–New Guinea,Central & South New Guinea,1
483,Tifal,tifa1245,Tifal,tif,Papunesia,-5.03899,141.293,Trans–New Guinea,Central & South New Guinea,1
484,Oksapmin,oksa1245,Oksapmin,opm,Papunesia,-5.20797,142.177,Trans–New Guinea,Oksapmin,1
486,Huli,huli1244,Huli,hui,Papunesia,-5.97212,142.963,Trans–New Guinea,Engan,1
487,Girramay (Dyirbal),dyir1250,Dyirbal,dbl,Australia,-17.4516,145.544,Pama–Nyungan,Eastern Pama–Nyungan,1
488,Warrgamay,warr1255,Warrgamay,wgy,Australia,-18.5468,146.179,Pama–Nyungan,Eastern Pama–Nyungan,1
489,Matngele,madn1237,Madngele,zml,Australia,-13.9479,130.6,Eastern Daly,Matngele,1
490,Wadjiginy,wadj1254,Wadjiginy,wdj,Australia,-12.8596,130.737,Wagaydyic,Wadjiginy,1
491,"Kuwema (Pungupungu, Kandjerramalh)",pung1239,Pungupungu,,Australia,,,Wagaydyic,Kandjerramalh,1
492,Kungarakany,kung1259,Kungarakany,ggk,Australia,-12.7,130.881,Macro-Gunwinyguan,Kungarakany,1
493,Marrgu,marg1251,Margu,mhg,Australia,-11.1823,132.587,Marrku–Wurrugu,Marrgu,1
503,Palewyami,pale1254,Palewyami Yokuts,,North America,35.556742,-119.073757,Yok-Utian,Yokuts,1
512,Tübatulabal,tuba1278,Tübatulabal,tub,North America,35.327,-117.163,Uto-Aztecan,Tübatulabal,1
515,Southeastern Tepehuan,sout2976,Southeastern Tepehuan,stp,North America,23.1584,-103.983,Uto-Aztecan,Southern Uto-Aztecan,1
518,Paipai,paip1241,Paipai,ppi,North America,31.6063,-115.871,Yuman,Core Yuman,1
521,Ja’a,kumi1248,Tipai,dih,North America,32.331,-116.604,Yuman,Core Yuman,1
537,Dane-zaa (Beaver),beav1236,Beaver,bea,North America,56.7984,-120.352,Na-Dené,Athabaskan,1
538,Slavey,slav1253,Slave,den,North America,,,Na-Dené,Athabaskan,1
539,Quiché,kich1262,K'iche',quc,North America,14.5278,-91.1696,Mayan,Quichean–Mamean,1
540,Awakatek (Aguateco),aqua1252,,,,,,Mayan,Quichean–Mamean,1
550,Mountain Koiarj,moun1252,Mountain Koiali,kpx,Papunesia,-9.06973,147.384,Trans–New Guinea,Koiarian,1
553,Kuot,kuot1243,Kuot,kto,Papunesia,-3.06952,151.537,Kuot,,1
556,Luri,luri1252,Luric,,,,,Indo-European,Indo-Iranian,1
557,Kaqchikel,kaqc1270,Kaqchikel,cak,North America,14.4662,-90.9881,Mayan,Quichean–Mamean,1
564,Soo,,,,,,,Kuliak,Soo,1
567,Paumarí,paum1247,Paumari,pad,South America,-5.78403,-64.2803,Arauan,Paumarí,1
580,S'gaw Karen,sout1554,Southern Karen,,,,,Sino-Tibetan,Karen,1
586,Makah,maka1318,Makah,myh,North America,48.3258,-124.616,Wakashan,Southern Wakashan,1
590,Koitabu,koit1244,Koitabu,kqi,Papunesia,-9.36877,147.079,Trans–New Guinea,Koiarian,1
593,Angor,ango1254,Angor,agg,Papunesia,-3.7167,141.199,Senagi,Angor,1
596,Efik,efik1245,Efik,efi,Africa,4.89379,8.38121,Atlantic–Congo,Benue–Congo,1
598,Sora,sora1254,Sora,srb,Eurasia,19.1213,84.19,Austroasiatic,Munda,1
599,Yanomamö,yano1261,Yanomamö,guu,South America,1.67967,-64.8781,Yanomam,Yanomamö,1
626,Kajtak,kajt1238,Kajtak,xdq,Eurasia,42.052428,47.776611,Northeast Caucasian,Dargin,1
639,Kerebe (Kerewe),kere1283,Kerewe,ked,Africa,-2.09315,33.5326,Atlantic–Congo,Benue–Congo,1
651,Sherpa,sher1255,Solu-Khumbu Sherpa,xsr,Eurasia,27.674,86.9994,Sino-Tibetan,Bodic,1
657,Hruso,hrus1242,Hruso,hru,Eurasia,27.27,92.63,Hrusish,Hruso,1
658,Kalamian,kala1389,Kalamian,,,,,Austronesian,Malayo-Polynesian,1
667,Ainu,ainu1252,Ainu,,,,,Ainu,,1
668,Kaman (Miju),miju1243,Kman,mxj,Eurasia,28.4732,97.0444,Kaman,,1
669,Keoru-Ahia,keor1235,Keoru-Ahia,xeu,Papunesia,-7.63603,145.415,Trans–New Guinea,Eleman,1
670,Bogaya (Pogaya),boga1247,Bogaya,boq,Papunesia,-5.54487,142.255,Trans–New Guinea,Duna–Pogaya,1
671,Opao,opao1240,Opao,opo,Papunesia,-7.85988,145.751,Trans–New Guinea,Eleman,1
672,Orokolo,orok1267,Orokolo,oro,Papunesia,-7.81309,145.34,Trans–New Guinea,Eleman,1
673,Tairuma,tair1256,Tairuma,uar,Papunesia,-7.94866,145.732,Trans–New Guinea,Eleman,1
674,Tangko,tang1353,Tangko,tkx,Papunesia,-5.13343,140.269,Trans–New Guinea,Central & South New Guinea,1
679,Arguni,argu1237,Arguni,agf,Papunesia,-2.645798,132.5556,Austronesian,Malayo-Polynesian,1
680,Dawera-Daweloor,dawe1237,Dawera-Daweloor,ddw,Papunesia,-7.76324,130.06,Austronesian,Malayo-Polynesian,1
681,Emplawas,empl1237,Emplawas,emw,Papunesia,-8.03209,129.721,Austronesian,Malayo-Polynesian,1
682,Geser-Gorom,gese1240,Geser-Gorom,ges,Papunesia,-3.8016,130.701,Austronesian,Malayo-Polynesian,1
683,Karas (Kalamang),kara1499,Kalamang,kgv,Papunesia,-3.47037,132.678,Trans–New Guinea,Berau Gulf,1
684,North Babar,nort2860,North Babar,bcd,Papunesia,-7.84311,129.743,Austronesian,Malayo-Polynesian,1
685,Kamang (Woisika),kama1365,Kamang,woi,Papunesia,-8.26897,124.792,Trans–New Guinea,Timor–Alor–Pantar,1
710,Hu,huuu1240,Hu,huo,Eurasia,22.0163,100.881,Austroasiatic,Khasi–Palaungic,1
717,Langi,lang1320,Langi,lag,Africa,-4.71413,35.9517,Atlantic–Congo,Benue–Congo,1
718,Luhya,kabr1240,Kabras,lkb,Africa,0.29,34.83,Atlantic–Congo,Benue–Congo,1
720,Nyakyusa,nyak1260,Nyakyusa-Ngonde,nyy,Africa,-9.71018,33.7763,Atlantic–Congo,Benue–Congo,1
724,Sambaa (Shambaa),sham1280,Shambala,ksb,Africa,-4.8,38.29,Atlantic–Congo,Benue–Congo,1
725,Shubi,shub1238,Shubi,suj,Africa,-2.97663,31.0681,Atlantic–Congo,Benue–Congo,1
726,Wanji,vwan1235,Vwanji,wbi,Africa,-9.00683,34.0757,Atlantic–Congo,Benue–Congo,1
727,Zigua,zigu1244,Zigula-Mushungulu,ziw,Africa,-5.61864,38.41138,Atlantic–Congo,Benue–Congo,1
731,Eritai,erit1239,Eritai,ert,Papunesia,-2.71182,138.053,Lakes Plain,Central Lakes Plain,1
732,Kaiy,kaiy1239,Kaiy,tcq,Papunesia,-2.94448,138.161,Lakes Plain,Central Lakes Plain,1
733,Obokuitai,obok1239,Obokuitai,afz,Papunesia,-2.88029,137.924,Lakes Plain,Central Lakes Plain,1
735,Sikaritai,sika1263,Sikaritai,tty,Papunesia,-2.80285,138.287,Lakes Plain,Central Lakes Plain,1
736,Waritai,wari1264,Waritai,wbe,Papunesia,-3.23021,138.456,Lakes Plain,Central Lakes Plain,1
754,Nyakur,nyah1250,Nyahkur,cbn,Eurasia,15.8909,101.515,Austroasiatic,Monic,1
760,Jaminjung,djam1255,Jaminjung-Ngaliwurru,djd,Australia,-15.0558,130.06,Mirndi,Yirram,1
762,Kariyarra,ngar1293,Ngarluma-Kariyarra,,,,,Pama–Nyungan,Ngayarda,1
766,Kui (Indonesia),kuii1253,Kui (Indonesia),kvd,Papunesia,-8.38204,124.791,Trans–New Guinea,Timor–Alor–Pantar,1
767,Sawila,sawi1256,Sawila,swt,Papunesia,-8.29105,125.078,Trans–New Guinea,Timor–Alor–Pantar,1
779,Keuw,kehu1238,Kehu,khh,Papunesia,-3.19328,136.14,Lakes Plain,Wapoga River,1
780,Korowai,koro1312,Korowai,khe,Papunesia,-5.26952,140.047,Trans-New Guinea,Central West New Guinea,1
781,Kuman (New Guinea),kuma1280,Kuman,kue,Papunesia,-5.90586,144.977,Trans–New Guinea,Chimbu–Wahgi,1
788,Marghi South (Hildi),marg1266,Marghi South,mfm,Africa,10.53854,12.99521,Afro-Asiatic,Chadic,1
789,Marghi Central,marg1265,Marghi Central,mrt,Africa,10.93854,13.0521,Afro-Asiatic,Chadic,1
790,Yimchungrü,yimc1240,Yimchungru Naga,yim,Eurasia,25.7675,94.8087,Sino-Tibetan,Central Naga,1
791,Yekora,yeko1240,Yekora,ykr,Papunesia,-7.86248,147.463,Trans–New Guinea,Binanderean,1
793,Jinuo (Jino),youl1235,Youle Jinuo,jiu,Eurasia,22.0473,101.057,Sino-Tibetan,Lolo–Burmese,1
800,Samei,same1240,Samei,smh,Eurasia,24.7859,99.9217,Sino-Tibetan,Lolo–Burmese,1
804,Muya,muya1239,Muya,,Eurasia,29.8226,102.205,Sino-Tibetan,Qiangic,1
809,Bine,bine1240,Bine,bon,Papunesia,-9.08879,142.893,Trans-Fly,Eastern Trans-Fly,1
811,Classical Mongolian,,,,,,,Altaic,Mongolic,1
827,Khamyang,kham1291,Khamyang,ksu,Eurasia,26.88946,93.99325,Kra–Dai,Tai,1
829,Pyu (Papuan),pyuu1245,Pyu,pby,Papunesia,-4.45003,141.018,Arai–Samaia,Pyu,1
830,Tauade,taua1242,Tauade,ttd,Papunesia,-8.3486,147.094,Goilalan,Tauade,1
832,Atsi (Zaiwa),zaiw1241,Zaiwa,atb,Eurasia,24.1726,98.3643,Sino-Tibetan,Lolo–Burmese,1
841,Kim Mun,kimm1245,Kim Mun,mji,Eurasia,22.9856,105.024,Hmong–Mien,Mienic,1
843,Pumi,pumi1242,Pumi,,,,,Sino-Tibetan,Qiangic,1
844,Xuzhang,xuzh1234,Xuzhang Lalo,,Eurasia,25.344026,99.112244,Sino-Tibetan,Lolo–Burmese,1
848,Luangiua (Ontong Java),onto1237,Luangiua,ojv,Papunesia,-5.49029,159.701,Austronesian,Malayo-Polynesian,1
869,Ifira-Mele,mele1250,Mele-Fila,mxe,Papunesia,-17.6841,168.275,Austronesian,Malayo-Polynesian,1
870,Jola-Fonyi (Diola-Fogny),jola1263,Jola-Fonyi,dyo,Africa,12.75752,-15.7354766667,Atlantic–Congo,Bak,1
871,Laal,laal1242,Laal,gdm,Africa,10.0063,17.6143,Laal,,1
873,Western Maninka,west2500,Western Maninkakan,mlq,Africa,13.5677,-12.8009,Mande,Western Mande,1
874,Bassari,bass1258,Bassari-Tanda,bsc,Africa,12.4529,-13.3495,Atlantic–Congo,Atlantic,1
880,Bissa,biss1248,Bissa,bib,Africa,10.4257,-1.67332,Mande,Eastern Mande,1
881,Busa (Bokobaru),boko1267,Bokobaru,bus,Africa,9.52724,3.80058,Mande,Eastern Mande,1
882,Toro So (Escarpment Dogon),esca1235,Escarpment Dogon,,,,,Dogon,Escarpment Dogon,1
883,Ben Tey Dogon,bent1238,Ben Tey Dogon,dbt,Africa,14.78,-2.94,Dogon,Nanga,1
884,Bondum Dogon,bond1248,Najamba-Kindige,dbu,Africa,14.9066,-3.32636,Dogon,North Plateau,1
885,Kolum So (Mombo Dogon),momb1254,Mombo Dogon,dmb,Africa,14.376155,-3.664799,Dogon,West Dogon,1
888,Kono,kono1268,Kono (Sierra Leone),kno,Africa,8.67039,-10.9214,Mande,Western Mande,1
889,Mano,mann1248,Mann,mev,Africa,7.04616,-8.86405,Mande,Eastern Mande,1
891,Mixifore,mixi1241,Mixifore,mfg,Africa,10.6822,-14.385,Mande,Western Mande,1
892,Ganza,ganz1246,Ganza,gza,Africa,10.2991,35.1373,Afro-Asiatic,Omotic,1
898,Esperanto,espe1235,Esperanto,epo,Eurasia,49.3273,2.81045,Constructed language,,1
925,Mentawai,ment1249,Mentawai,mwv,Papunesia,-1.41092,98.9401,Austronesian,Malayo-Polynesian,1
959,Masbateño,masb1238,Masbatenyo,msb,Papunesia,12.21453,123.63579,Austronesian,Malayo-Polynesian,1
961,Labuk-Kinabatangan Kadazan,labu1249,Labuk-Kinabatangan Kadazan,dtb,Papunesia,5.51924,117.507,Austronesian,Malayo-Polynesian,1
969,Helong,helo1243,Helong,heg,Papunesia,-10.2647,123.377,Austronesian,Malayo-Polynesian,1
977,Waboda,wabo1241,Waboda,kmx,Papunesia,-8.41651,143.501,Kiwaian,Waboda,1
978,Southern Kiwai,sout2949,Southern Kiwai,kjd,Papunesia,-8.64889,143.244,Kiwaian,Kiwai,1
980,Selepet,sele1250,Selepet,spl,Papunesia,-6.03532,147.234,Trans–New Guinea,Finisterre–Huon,1
981,Pare (Pa),pare1271,Pare,ppt,Papunesia,-6.46878,141.658,Trans–New Guinea,Awin–Pa,1
982,Ono,onoo1246,Ono,ons,Papunesia,-6.19223,147.579,Trans–New Guinea,Finisterre–Huon,1
983,Kube (Tobo-Kube),kube1244,Kulungtfu-Yuanggeng-Tobo,kgf,Papunesia,-6.42586,147.536,Trans–New Guinea,Finisterre–Huon,1
984,Gobasi,goba1246,Gobasi,goi,Papunesia,-6.48678,142.201,Trans–New Guinea,East Strickland,1
986,Borong,boro1279,Borong,ksr,Papunesia,-6.56688,147.511,Trans–New Guinea,Finisterre–Huon,1
987,Beami,beam1240,Beami,beo,Papunesia,-6.14949,142.508,Trans–New Guinea,Bosavi,1
988,Central Asmat,cent2247,Central-Yaosakor Asmat,,,,,Trans–New Guinea,Asmat–Kamoro,1
993,Zinza (Dzinza),zinz1238,Zinza,zin,Africa,-2.64132,32.1755,Atlantic–Congo,Benue–Congo,1
995,"Dulong (Trung, Derung)",drun1238,Drung,duu,Eurasia,28.00792,98.49449,Sino-Tibetan,Nungish,1
997,Ngas (Angas),ngas1240,Ngas,anc,Africa,9.32042,9.46146,Afro-Asiatic,Chadic,1
998,Bacama,baca1246,Bacama,bcy,Africa,9.53072,12.0416,Afro-Asiatic,Chadic,1
999,Bura-Pabir (Bura),bura1292,Bura-Pabir,bwr,Africa,10.4822,12.3007,Afro-Asiatic,Chadic,1
1000,"Miship (Chip, cip)",mish1244,Miship,mjs,Africa,9.20477,9.33752,Afro-Asiatic,Chadic,1
1001,Dera (Kanakuru),dera1248,Dera (Nigeria),kna,Africa,10.072,12.0256,Afro-Asiatic,Chadic,1
1002,Ga'anda,gaan1243,Ga'anda,gqa,Africa,10.2955,12.6479,Afro-Asiatic,Chadic,1
1003,Izere (Jari),izer1242,Izeric,,,,,Atlantic–Congo,Benue–Congo,1
1005,Miya,miya1266,Miya,mkf,Africa,10.9234,9.71505,Afro-Asiatic,Chadic,1
1007,Tera (Pidlimdi),tera1251,Tera,ttr,Africa,11.0376,11.80953,Afro-Asiatic,Chadic,1
1008,Gwere,gwer1238,Gwere,gwr,Africa,1.11392,33.8227,Atlantic–Congo,Benue–Congo,1
1009,Masaba (Lumasaaba),masa1299,Masaaba,myx,Africa,1.05906,34.2829,Atlantic–Congo,Benue–Congo,1
1010,Rombo (Mkuu),romb1244,Rombo,rof,Africa,-3.07772,37.5382,Atlantic–Congo,Benue–Congo,1
1013,Rungwa,rung1255,Rungwa,rnw,Africa,-7.24959,31.7614,Atlantic–Congo,Benue–Congo,1
1016,Lakon (Lakona),lako1245,Lakon,lkn,Papunesia,-14.29899,167.429382,Austronesian,Malayo-Polynesian,1
1017,Irarutu,irar1238,Irarutu,irh,Papunesia,-2.94438,133.586,Austronesian,Malayo-Polynesian,1
1018,Palawano,nucl1738,Nuclear Palawan,,,,,Austronesian,Malayo-Polynesian,1
1026,Cemuhî,cemu1238,Cemuhî,cam,Papunesia,-20.8489,165.13,Austronesian,Malayo-Polynesian,1
1027,Ajië,ajie1238,Ajië,aji,Papunesia,-21.3029,165.468,Austronesian,Malayo-Polynesian,1
1028,Rukai,ruka1240,Rukai,dru,Papunesia,22.7738,120.844,Austronesian,Rukai,1
1032,Adzera,adze1240,Adzera,adz,Papunesia,-6.39394,146.294,Austronesian,Malayo-Polynesian,1
1033,Bilinarra,bili1250,Bilinarra,,Australia,-16.868771,130.533991,Pama–Nyungan,Ngumpin–Yapa,1
1034,Warlmanpa,warl1255,Warlmanpa,wrl,Australia,-18.949,133.862,Pama–Nyungan,Ngumpin–Yapa,1
1036,Akoye,akoy1238,Akoye,miw,Papunesia,-7.66067,145.669,Trans–New Guinea,Angan,1
1038,Ankave,anka1246,Ankave,aak,Papunesia,-7.19444,145.754,Trans–New Guinea,Angan,1
1040,Binahari,bina1273,Binaharic,,,,,Trans–New Guinea,Mailuan,1
1041,Buna,buna1277,Buna,bvn,Papunesia,-3.95553,144.119,Torricelli,Marienberg,1
1042,Domung,domu1246,Domung,dev,Papunesia,-5.81856,146.682,Trans–New Guinea,Finisterre–Huon,1
1043,Hamtai,hamt1247,Hamtai,hmt,Papunesia,-7.54975,146.227,Trans–New Guinea,Angan,1
1044,Kamasa,kama1360,Kamasa,klp,Papunesia,-6.97411,146.20797,Trans–New Guinea,Angan,1
1045,Kawacha,kawa1276,Kawacha,kcb,Papunesia,-6.95411,146.20997,Trans–New Guinea,Angan,1
1047,Mungkip,mung1272,Mungkip,mpv,Papunesia,-6.46208,146.747,Trans–New Guinea,Finisterre–Huon,1
1048,Nek,nekk1240,Nek,nif,Papunesia,-6.37697,146.841,Trans–New Guinea,Finisterre–Huon,1
1049,Nuk,nukk1240,Nuk,noc,Papunesia,-6.40741,146.875,Trans–New Guinea,Finisterre–Huon,1
