ID	Type	Realization	Status	Direction	Source_Concept	Source_Concept_ID	Target_Concept	Target_Concept_ID	Source_Language	Target_Language	Source_Meaning	Target_Meaning	Source_Word	Target_Word
18822	Cognates	—	Old Irish	Welsh	mother	aunt (mother's sister)	mathair	modryb
18823	Cognates	—	Old Irish	Breton	mother	aunt (mother's sister)	mathair	moereb
18824	Polysemy	1	ACCEPTED	—	Tamil	Tamil	uncle (mother's brother)	uncle (father's sister's husband)	ammāṉ	ammāṉ
18825	Polysemy	1	ACCEPTED	—	Tamil	Tamil	aunt, father's sister	aunt (mother's brother's wife)	māmi	māmi
18826	Polysemy	2	ACCEPTED	—	Telugu	Telugu	aunt, father's sister	aunt (mother's brother's wife)	atta	atta
18827	Polysemy	3	ACCEPTED	—	Kannada	Kannada	aunt, father's sister	aunt (mother's brother's wife)	atte	atte
18828	Polysemy	4	ACCEPTED	—	Kui	Kui	aunt, father's sister	aunt (mother's brother's wife)	ama	ama
18829	Polysemy	5	ACCEPTED	—	Tamil	Tamil	aunt (father's sister)	aunt (mother's brother's wife)	attai	attai
18830	Derivation	—	Tamil	Tamil	uncle (mother's brother)	cousin (male, cross-)	ammān̠	ammāñci
18831	Cognates	—	Telugu	Gadaba (Kondekor- Mudhili)	uncle (mother's brother)	father’s sister’s son, mother’s brother’s son	mēnamaradalu	mēna
18832	Polysemy	1	NEW	—	Tamil	Tamil	son	man	makaṉ	makaṉ
18833	Derivation	→	Kannada	Kannada	man	son	gaṃḍu	gaṃḍumaga
18834	Polysemy	1	NEW	→	Tamil	Tamil	son	warrior	makaṉ	makaṉ
18835	Polysemy	1	NEW	—	Tamil	Tamil	husband	warrior	makaṉ	makaṉ
18836	Polysemy	1	NEW	—	Kannada	Kannada	(being) unripe	(being) not fully cooked	hasu	hasu
18837	Polysemy	2	NEW	—	Veps	Veps	unripe (fruit)	not fully cooked	eht́mätoi	eht́mätoi
18838	Polysemy	1	NEW	—	Kannada	Kannada	infant	little baby	hiḷḷu	hiḷḷu
18839	Polysemy	2	NEW	—	Brahui	Brahui	child	little baby	chūcha	chūcha
18840	Polysemy	1	NEW	—	Kannada	Kannada	man	bridegroom	gaṃḍu	gaṃḍu
18841	Polysemy	1	NEW	?	Turkmen	Turkmen	foot, leg	entry, mouthpiece (river)	аяк	аяк
18842	Polysemy	2	NEW	→	Malak-Malak	Malak-Malak	foot, feet	mouth (of a river)	matjan	matjan
18843	Polysemy	1	NEW	—	Tamil	Tamil	child	man	makaṉ	makaṉ
18844	Polysemy	1	ACCEPTED	—	Malto (Sauria Paharia, references do not distinguish from Kumarbhag Paharia)	Malto (Sauria Paharia, references do not distinguish from Kumarbhag Paharia)	younger brother	younger sister	eṅḍo	eṅḍo
18845	Cognates	—	Kurux	Tamil	younger brother	younger sister	taŋgṛis	taṅkai
18846	Polysemy	3	ACCEPTED	—	Khamnigan Mongol	Khamnigan Mongol	younger brother	younger sister	dü:	dü:
18847	Polysemy	4	ACCEPTED	—	Mongolian (Khalkha)	Mongolian (Khalkha)	younger brother	younger sister	dü:	dü:
18848	Polysemy	1	NEW	—	Malto (Sauria Paharia, references do not distinguish from Kumarbhag Paharia)	Malto (Sauria Paharia, references do not distinguish from Kumarbhag Paharia)	son	younger brother	nuna	nuna
18849	Semantic evolution	→	Old East Slavic	Russian	dust	(gun)powder	порохъ	порох
18850	Derivation	→	Spanish	Spanish	dust	(gun)powder	polvo	polvora
18851	Polysemy	3	ACCEPTED	→	French	French	dust	(gun)powder	poudre	poudre
18852	Polysemy	4	ACCEPTED	→	English	English	dust	(gun)powder	powder	powder
18853	Polysemy	→	Russian	Russian	young	newlyweds	молодой (molodoj)	молодые (molodye)
18854	Polysemy	1	ACCEPTED	→	German	German	to lead	to drive (the car)	führen	führen
18855	Polysemy	2	ACCEPTED	→	Russian	Russian	to lead	to drive (the car)	водить (vodit&#39;)	водить (vodit&#39;)
18856	Polysemy	3	ACCEPTED	→	French	French	to lead	to drive (the car)	conduire	conduire
18857	Polysemy	1	ACCEPTED	→	Hungarian	Hungarian	to sail	to glide (of clouds)	vitorlázik	vitorlázik
18858	Polysemy	2	ACCEPTED	—	German	German	to sail, to navigate (under sail)	to soar, to hover	segeln	segeln
18859	Polysemy	3	ACCEPTED	—	Moksha	Moksha	to swim, to move on the surface or in the depths of the water (of humans, animals, ships and their passengers)	to move slowly in the air	уемс	уемс
18860	Polysemy	4	ACCEPTED	→	Mongolian (Khalkha)	Mongolian (Khalkha)	to swim	to soar, to hover	оймох	оймох
18861	Polysemy	5	ACCEPTED	→	Russian	Russian	to sail	to soar (of clouds)	плыть (plyt&#39;)	плыть (plyt&#39;)
18862	Polysemy	1	ACCEPTED	→	Russian	Russian	to go, walk	to make a move (in a game)	ходить (hodit&#39;)	ходить (hodit&#39;)
18863	Polysemy	2	NEW	→	Moksha	Moksha	to go, walk	to make a move (in a game)	якамс	якамс
18864	Polysemy	3	NEW	→	Abaza	Abaza	to go, walk	to make a move (in a game)	цара	цара
18865	Polysemy	1	ACCEPTED	→	English	English	to move	to make a move (in a game)	move	move
18866	Derivation	→	Romanian	Romanian	to move	a move (in a chess, backgammon, etc)	mișca	mișcare
18867	Polysemy	3	ACCEPTED	→	Romanian	Romanian	to move	to make a move (in a chess)	muta	muta
18868	Polysemy	1	ACCEPTED	→	Japanese	Japanese	hand	a move, play (board games)	te (手)	te (手)
18869	Polysemy	2	NEW	→	Turkish	Turkish	hand	move (in card games)	el	el
18870	Polysemy	1	ACCEPTED	—	Mongolian (Khalkha)	Mongolian (Khalkha)	nape, scruff; the back of the horse's neck	ridge; oblong mountain, low hills with a lot of ravines, hillocks	dalan	dalan
18871	Polysemy	1	ACCEPTED	→	English	English	happening quickly or promptly, moving or capable of moving at high speed	a swift-flying insectivorous bird with long, slender wings and a superficial resemblance to a swallow, spending most of its life on the wing	swift	swift
18872	Polysemy	1	ACCEPTED	→	Armenian	Armenian	step, pace	move (chess)	kʿayl (քայլ)	kʿayl (քայլ)
18873	Polysemy	1	ACCEPTED	→	German	German	to pull, to draw	to make a move (chess)	ziehen	ziehen
18874	Polysemy	2	ACCEPTED	→	Danish	Danish	to pull, to draw	to make a move (chess)	trække	trække
18875	Derivation	→	Norwegian	Norwegian	to pull, to draw	move (in a game)	trekke	trekk
18876	Derivation	→	Ancient Greek	Ancient Greek	sickle	Alpine swift	δρεπάνη	δρεπανίς
18877	Derivation	→	Tamil	Tamil	mother	queen (termites)	tāy	tāykkaṟaiyāṉ
18878	Polysemy	1	ACCEPTED	→	Bashkir	Bashkir	sickle	harvest time	ураҡ	ураҡ
18879	Polysemy	2	ACCEPTED	→	Crimean Tatar	Crimean Tatar	sickle	harvest time	oraq	oraq
18880	Polysemy	3	ACCEPTED	→	Meadow Mari	Meadow Mari	sickle	harvest time	сорла	сорла
18881	Polysemy	1	ACCEPTED	→	Crimean Tatar	Crimean Tatar	sickle	July	oraq	oraq
18882	Derivation	→	Czech	Czech	sickle	August	srp	srpen
18883	Derivation	→	Ukrainian	Ukrainian	sickle	August	серп	серпень
18884	Derivation	→	Polish	Polish	sickle	August	sierp	sierpień
18885	Derivation	→	Kashubian	Kashubian	sickle	August	serzp	serzpiéń
18886	Motivation	→	Chuvash	Chuvash	sickle	August	ҫурла	(obsolete) çурла уйăхĕ
18887	Polysemy	1	NEW	—	Tamil	Tamil	son	bamboo	muḷai	muḷai
18888	Derivation	→	Tamil	Tamil	child	bridegroom	piḷḷai	mā-p-piḷḷai
18889	Polysemy	1	ACCEPTED	—	Armenian	Armenian	top of the head	mountain top	katar (կատար)	katar (կատար)
18890	Polysemy	2	ACCEPTED	←	Udmurt	Udmurt	crown of the head	top (of mountain, tree)	йыл	йыл
18891	Polysemy	3	ACCEPTED	—	Italian	Italian	crown of the head	peak of mountain	cocuzzolo	cocuzzolo
18892	Polysemy	4	ACCEPTED	—	Turkish	Turkish	crown of the head	hill	tepe	tepe
18893	Polysemy	5	ACCEPTED	—	Ilocano	Ilocano	crown of the head	summit of mountain or hill	tuktuk	tuktuk
18894	Polysemy	6	ACCEPTED	—	Burmese	Burmese	crown of the head	summit; top	htei&#39;	htei&#39;
18895	Polysemy	7	ACCEPTED	—	Armenian	Armenian	sinciput; vertex, crown, top of the head	peak of mountain	gagat‘ (գագաթ)	gagat‘ (գագաթ)
18896	Derivation	→	French	French	fist	handful	poing	poignée
18897	Polysemy	2	ACCEPTED	→	Spanish	Spanish	fist	handful	puño	puño
18898	Polysemy	3	ACCEPTED	→	Romanian	Romanian	fist	handful	pumn	pumn
18899	Polysemy	4	ACCEPTED	→	Latin	Latin	fist	fistful, handful	pugnus	pugnus
18900	Derivation	→	Portuguese	Portuguese	fist	handful	punho	punhado
18901	Polysemy	6	ACCEPTED	—	Italian	Italian	fist	handful, fistful	pugno	pugno
18902	Derivation	→	Latin	Medieval Latin	(Late Latin) oak bark	to tan (hides)	tannum	tannere
18903	Derivation	→	Finnish	Finnish	bark (of a tree)	to tan (leather)	parkki	parkita
18904	Derivation	→	Old French	Old French	pulped oak bark used in the tanning process	to tan (to turn hide into leather)	tan	taner
18905	Derivation	→	Anglo-Norman	Anglo-Norman	tan, crushed bark	to tan (leather)	tan	taner
18906	Polysemy	1	NEW	→	Kannada	Kannada	mother	widow	amma	amma
18907	Polysemy	1	ACCEPTED	—	Kannada	Kannada	mother	wet-nurse	dhātri	dhātri
18908	Derivation	—	Russian	Russian	mother	(obsolete) wet-nurse	мама (mama)	мамка (mamka)
18909	Semantic evolution	—	Old High German	German	mother	wet-nurse; (archaic or regional) nanny, grandmother, mother	amma	Amme
18910	Derivation	→	Polish	Polish	mother	wet-nurse	mama	mamka
18911	Derivation	—	Dutch	Dutch	mother	wet-nurse	moeder	zoogmoeder
18912	Derivation	—	Ukrainian	Ukrainian	mother	(archaic) wet-nurse	мама (mama)	мамка (mamka)
18913	Polysemy	1	ACCEPTED	—	Waray	Waray	scorpion	the wild spider (including the black widow)	bungád	bungád
18914	Polysemy	1	ACCEPTED	—	Maranao	Maranao	dog	ugly, unpleasant	mandawi	mandawi
18915	Borrowing	→	Byzantine Greek	Romanian	saint	devil, satan	ἅγιος	aghiuță
18916	Polysemy	2	ACCEPTED	→	Romanian	Romanian	saint (dim., with definite article)	devil, satan	sfîntulețul	sfîntulețul
18917	Derivation	→	Russian	Russian	saint	(dialect, dated) devil who appears about Christmastide to the one who puts on the mask	святой (svjatoj)	святоша (svjatoša)
18918	Polysemy	1	NEW	→	Kannada	Kannada	aunt (mother's brother's wife)	word for addressing or referring to a woman elder than oneself with respect and endearment	atte	atte
18919	Polysemy	1	NEW	→	Kannada	Kannada	aunt, mother's sister	widow	abaci	abaci
18920	Polysemy	1	NEW	—	Kannada	Kannada	aunt, mother's younger sister	stepmother	cikkamma	cikkamma
18921	Polysemy	2	NEW	→	Gadaba (Kondekor- Mudhili)	Gadaba (Kondekor- Mudhili)	aunt, mother's younger sister	stepmother	puṭāya	puṭāya
18922	Polysemy	1	ACCEPTED	?	Gagauz	Gagauz	memory	health	hatır	hatır
18923	Polysemy	1	ACCEPTED	?	Chukchee	Chukchee	neck	passover, saddle, range	иннын	иннын
18924	Polysemy	2	ACCEPTED	?	Turkish	Turkish	neck	passover, saddle	boyun	boyun
18925	Polysemy	3	ACCEPTED	?	Osetin	Osetin	neck	passover	æfcæg	æfcæg
18926	Polysemy	4	ACCEPTED	?	Amharic	Amharic	neck	passover	angät	angät
18927	Polysemy	5	ACCEPTED	?	Tigrinya	Tigrinya	'neck'	'hill, notch (mountain pass), mountain pass'	kəsad	kəsad
18928	Polysemy	6	NEW	—	Chukchee	Chukchee	neck	mountain pass	лыплып	лыплып
18929	Derivation	—	Kannada	Kannada	child	<not fully cooked meal>	hasu	hasuku
18930	Polysemy	1	NEW	—	Kannada	Kannada	child	dwarf	cilṭēri	cilṭēri
18931	Polysemy	1	ACCEPTED	—	Ancient Greek	Ancient Greek	stranger, foreigner	person bound by a treaty or tie of hospitality	ξένος	ξένος
18932	Polysemy	1	ACCEPTED	—	Russian	Russian	to seem	to like	показаться (pokazat&#39;sja)	показаться (pokazat&#39;sja)
18933	Polysemy	1	NEW	—	Kannada	Kannada	lineage	wife	kuṭuṃba	kuṭuṃba
18934	Polysemy	1	NEW	→	Kannada	Kannada	pure	husband	nalla	nalla
18935	Polysemy	1	NEW	→	Kannada	Kannada	cousin (female, parallel)	<term of address to a woman>	akka	akka
18936	Polysemy	1	NEW	→	Kannada	Kannada	cousin (female, parallel)	<term of address with endearment>	akka	akka
18937	Polysemy	1	NEW	—	Kannada	Kannada	grandfather	teacher	ayya	ayya
18938	Polysemy	1	ACCEPTED	→	Amharic	Amharic	to go out, go outside	to take (vaccine), to have had an illness which immunizes one from that illness, e.g. smallpox	wäṭṭa	wäṭṭa
18939	Polysemy	1	NEW	?	Uighur	Uighur	eyebrow	hill, high bank	qaş	qaş
18940	Semantic evolution	1	ACCEPTED	→	Portuguese	Portuguese	(obsolete) always	nevertheless	todavia	todavia
18941	Polysemy	1	NEW	—	Kurux	Kurux	brother	cousin (male)	bhāis	bhāis
18942	Polysemy	1	NEW	→	Kurux	Kurux	younger brother	<term of address with endearment>	bhaiyas	bhaiyas
18943	Polysemy	2	NEW	→	Gondi	Gondi	younger brother	<term of address with endearment>	kōko	kōko
18944	Polysemy	1	NEW	→	Kurux	Kurux	younger brother	jagirdar, land-owner	bhaiyas	bhaiyas
18945	Polysemy	1	NEW	→	Old Tamil	Old Tamil	my father	monarch (my king)	entai	entai
18946	Polysemy	1	ACCEPTED	—	Vietnamese	Vietnamese	air	vapour	hơi	hơi
18947	Polysemy	1	ACCEPTED	—	Vietnamese	Vietnamese	gas	vapour	hơi	hơi
18948	Polysemy	2	ACCEPTED	—	Khmer	Khmer	gas	vapor, steam	cɑmhaay	cɑmhaay
18949	Polysemy	3	ACCEPTED	—	Khmer	Khmer	gas	vapour	ʔay	ʔay
18950	Polysemy	4	ACCEPTED	—	Lao	Lao	gas	steam; evaporation	ʔàːy	ʔàːy
18951	Polysemy	5	ACCEPTED	—	Modern Mon	Modern Mon	gas	vapour	həmao	həmao
18952	Polysemy	1	NEW	—	Selkup	Selkup	air	breathing	гвэй ~ ӷвэй	гвэй ~ ӷвэй
18953	Derivation	←	Russian	Russian	air	breathing	воздух	дыхание
18954	Derivation	→	Late Latin	Late Latin	head	chapter (of a book)	caput	capitulum
18955	Internal cognates	→	Russian	Russian	head	chapter (of a book)	голова	глава
18956	Polysemy	3	ACCEPTED	—	Abaza	Abaza	head	chapter (of a book)	хъа / qa	хъа / qa
18957	Polysemy	4	NEW	→	Classical Armenian	Classical Armenian	head	chapter (of a book)	glux (գլուխ)	glux (գլուխ)
18958	Polysemy	5	NEW	→	Bulgarian	Bulgarian	head	chapter (of a book)	глава	глава
18959	Polysemy	6	NEW	→	Macedonian	Macedonian	head	chapter (of a book)	глава	глава
18960	Polysemy	7	NEW	→	Georgian	Georgian	head	chapter (of a book)	tavi (თავი)	tavi (თავი)
18961	Derivation	→	Ancient Greek	Ancient Greek	head	chapter (of a book)	κεφαλή	κεφάλαιος
18962	Derivation	→	Hungarian	Hungarian	head	chapter (of a book)	fej	fejezet
18963	Polysemy	10	NEW	→	Serbian	Serbian	head	chapter (of a book)	глава (glava)	глава (glava)
18964	Polysemy	11	NEW	→	Croatian	Croatian	head	chapter (of a book)	glava	glava
18965	Polysemy	1	ACCEPTED	→	Indonesian	Indonesian	wind, breeze	rumors; unfounded news; indications, signs (of an upcoming storm/an accident, etc.).	angin	angin
18966	Polysemy	2	ACCEPTED	→	English	English	wind	news of an event, especially by hearsay or gossip	wind	wind
18967	Derivation	→	Malay	Malay	wind	rumour	angin	khabar angin
18968	Derivation	→	German	German	arm	branch (of river)	Arm	Flußarm
18969	Derivation	2	ACCEPTED	→	Modern Greek	Modern Greek	arm, shoulder	armlet	βραχίονας	βραχίονας
18970	Polysemy	3	ACCEPTED	?	Nenets	Nenets	arm	armlet, draw	нгуда	нгуда
18971	Polysemy	4	ACCEPTED	→	Karachay-Balkar	Karachay-Balkar	arm	armlet, tributary	qol	qol
18972	Polysemy	5	ACCEPTED	→	Classical Arabic	Classical Arabic	'fore arm'	'the channel in which water runs to a river; the channel in which a large river runs to small river'	sāʕid-	sāʕid-
18973	Polysemy	6	ACCEPTED	?	Swahili	Swahili	arm	armlet	mkono	mkono
18974	Polysemy	7	ACCEPTED	→	Romanian	Romanian	arm	armlet	braţ	braţ
18975	Polysemy	8	ACCEPTED	→	French	French	hand/arm	branch (of a river)	bras	bras
18976	Polysemy	9	ACCEPTED	→	Spanish	Spanish	arm	branch (of a river)	brazo	brazo
18977	Polysemy	10	ACCEPTED	→	Portuguese	Portuguese	arm	branch (of a river)	braço	braço
18978	Polysemy	11	NEW	→	Turkish	Turkish	arm	branch (of a river)	kol	kol
18979	Polysemy	1	ACCEPTED	→	Indonesian	Indonesian	wind, breeze	flatus, breaking wind, fart	angin	angin
18980	Derivation	→	Ilocano	Ilocano	wind, draft, current of air	to be filled with gas: said of the stomach	angin	anginen
18981	Polysemy	3	ACCEPTED	→	Burmese	Burmese	wind	gas or wind in the body	lèi	lèi
18982	Polysemy	4	ACCEPTED	→	Khmer	Khmer	wind, breeze	gas (According to traditional Cambodian medicine, bad `air' in the body is the cause of many illnesses such as fainting, dizziness, stomach aches)	kcɑl, kyɑl, ksɑl	kcɑl, kyɑl, ksɑl
18983	Derivation	→	Spanish	Spanish	wind	flatus	viento	ventosidad
18984	Polysemy	1	ACCEPTED	—	Lao	Lao	steam; evaporation	perspiration, sweat	ʔàːy	ʔàːy
18985	Derivation	→	Russian	Russian	steam, vapour	sweat	пар (par)	испарина (isparina)
18986	Polysemy	3	NEW	—	Khaling	Khaling	steam	sweat	ghaal	ghaal
18987	Polysemy	1	ACCEPTED	→	Modern Greek	Modern Greek	sky	bed canopy	ουρανός	ουρανός
18988	Polysemy	2	ACCEPTED	→	German	German	sky	bed canopy	Himmel	Himmel
18989	Polysemy	3	ACCEPTED	→	Norwegian	Norwegian	sky	bed canopy	himmel	himmel
18990	Polysemy	4	ACCEPTED	→	Danish	Danish	sky	bed canopy	himmel	himmel
18991	Polysemy	5	ACCEPTED	→	Swedish	Swedish	sky	bed canopy	himmel	himmel
18992	Polysemy	6	ACCEPTED	→	Icelandic	Icelandic	sky	bed canopy	himinn	himinn
18993	Polysemy	1	ACCEPTED	→	Spanish	Spanish	still (adv.)	nevertheless	todavía	todavía
18994	Polysemy	2	ACCEPTED	—	English	English	up to and including the present or the time mentioned; even now (or then) as formerly	nevertheless; all the same	still	still
18995	Polysemy	3	ACCEPTED	→	French	French	still (adv.)	nevertheless	toujours	toujours
18996	Polysemy	1	ACCEPTED	—	English	English	son or daughter of any age	young human being below the age of full physical development;	child	child
18997	Polysemy	2	ACCEPTED	—	Russian	Russian	child (son or daughter)	child (of age)	ребёнок	ребёнок
18998	Polysemy	3	ACCEPTED	—	French	French	child (son or daughter)	child (of age)	enfant	enfant
18999	Polysemy	4	ACCEPTED	—	Norwegian	Norwegian	child (son or daughter)	child (of age)	barn	barn
19000	Polysemy	5	ACCEPTED	—	Danish	Danish	child (son or daughter)	child (of age)	barn	barn
19001	Polysemy	6	ACCEPTED	—	Swedish	Swedish	child (son or daughter)	child (of age)	barn	barn
19002	Polysemy	7	ACCEPTED	—	Icelandic	Icelandic	child (son or daughter)	child (of age)	barn	barn
19003	Polysemy	8	ACCEPTED	—	Hungarian	Hungarian	child (son or daughter)	child (of age)	gyerek	gyerek
19004	Polysemy	9	ACCEPTED	—	Burmese	Burmese	child (son or daughter)	child (of age)	ka.le: (ကလေး)	ka.le: (ကလေး)
19005	Polysemy	10	ACCEPTED	—	Mandarin Chinese	Mandarin Chinese	child (son or daughter)	child (of age)	xiǎohái (小孩)	xiǎohái (小孩)
19006	Polysemy	11	ACCEPTED	—	Mandarin Chinese	Mandarin Chinese	child (son or daughter)	child (of age)	háizi (孩子)	háizi (孩子)
19007	Polysemy	12	ACCEPTED	—	Dutch	Dutch	child (son or daughter)	child (of age)	kind	kind
19008	Polysemy	13	ACCEPTED	—	Estonian	Estonian	child (son or daughter)	child (of age)	laps	laps
19009	Polysemy	14	ACCEPTED	—	Finnish	Finnish	child (son or daughter)	child (person who is below the age of adulthood)	lapsi	lapsi
19010	Polysemy	15	ACCEPTED	—	German	German	child (son or daughter)	child (of age)	Kind	Kind
19011	Polysemy	16	ACCEPTED	—	Ancient Greek	Ancient Greek	child (son or daughter)	child (of age)	παῖς	παῖς
19012	Polysemy	17	ACCEPTED	—	Kazakh	Kazakh	child (son or daughter)	child (of age)	бала	бала
19013	Polysemy	18	ACCEPTED	—	Latvian	Latvian	child (son or daughter)	child (of age)	bērns	bērns
